track_name;artists;track_genre
angelinazoomazoomamedleyatthecasbartheaterlasvegas19581991remaster;louisprima;latin
buonasera;louisprima;latin
chelaluna;louisprima;latin
jumpjiveanwail;louisprima;latin
justagigolo;louisprima;latin
ohmarie1999;louisprima;latin
penniesfromheaven;louisprima;latin
pleasenosqueezadabanana;louisprima;latin
yeswehavenobananas;louisprima;latin
dontletitbreakyourheartsingleedit;louistomlinson;latin
missyou;louistomlinson;latin
twoofus;louistomlinson;latin
amanecentusbrazos;luchavilla;latin
amordeunrato;luchavilla;latin
eresdivino;luchavilla;latin
juroquenuncavolver;luchavilla;latin
nodiscutamos;luchavilla;latin
resulta;luchavilla;latin
tamnomehundes;luchavilla;latin
yanomeinteresas;luchavilla;latin
elmalaestrella;luisaguilarantonioaguilar;latin
cenizafria;luisvargas;latin
conloscresposhechos;luisvargas;latin
esamujer;luisvargas;latin
veneno;luisvargas;latin
therebutforthegraceofgodgoiremix;machine;latin
cafe;malo;latin
justsaygoodbye;malo;latin
nena;malo;latin
pana;malo;latin
peace;malo;latin
mammamiafrommammamiaoriginalmotionpicturesoundtrack;merylstreep;latin
thewinnertakesitallfrommammamia;merylstreep;latin
drugdealergirl;mikeposner;latin
amordehombredelaleyendadelbeso;mocedades;latin
desdequettehasidoendirecto;mocedades;latin
erest;mocedades;latin
lellamabanloca;mocedades;latin
quintecantar;mocedades;latin
tmameodjameremasterizado;mocedades;latin
ellaesbonita;natalialafourcade;latin
enel2000;natalialafourcade;latin
hastalaraz;natalialafourcade;latin
loqueconstruimos;natalialafourcade;latin
nuncaessuficiente;natalialafourcade;latin
crazyradio1loungesession;nellyfurtado;latin
igotsohighthatisawjesus;noahcyrus;latin
july;noahcyrus;latin
staytogether;noahcyrus;latin
youngsad;noahcyrus;latin
groovewitcha;norm;latin
theaxeman;omen;latin
littleblackdress;onedrop;latin
nogoodreason;onedrop;latin
shesgone;onedrop;latin
theawakening;onlap;latin
heavenisahalfpipeifidie;opm;latin
elultimoadios;paulinarubio;latin
loharporti;paulinarubio;latin
mo;paulinarubio;latin
talvezquizas;paulinarubio;latin
yyosigoaqui;paulinarubio;latin
yonosoyesamujer;paulinarubio;latin
thomasomalleycat;philharris;latin
thebarenecessities;philharrisbrucereitherman;latin
thebarenecessitiesfromthejunglebooksoundtrackversion;philharrisbrucereitherman;latin
thesummerismagicradiomix;playahitty;latin
armageddon;prism;latin
christmaskids;roar;latin
poorgrammar;roar;latin
thesadderbutwisergirlforme;robertpreston;latin
yagottrouble;robertpreston;latin
dontbreakmyheart12inchversion;safirealdomarinomarsantanacarlosrodgers;latin
amorimposible;samuray;latin
contufalsoamor;samuray;latin
contigoosinti;samuray;latin
entupieldemishuellas;samuray;latin
lavuelta;samuray;latin
lagrimillastontas;samuray;latin
nadavaacambiarmiamorporti;samuray;latin
tiernasmentiras;samuray;latin
undasinti;samuray;latin
unapginams;samuray;latin
lsoyyo;samuray;latin
daleyaleo;santana;latin
africabamba;santana;latin
allieverwanted;santana;latin
alltheloveoftheuniverse;santana;latin
aquamarine;santana;latin
bahia;santana;latin
batuka;santana;latin
blackmagicwomangypsyqueen;santana;latin
brighteststar;santana;latin
cantodelosflores;santana;latin
carnaval;santana;latin
dancesisterdancebailamihermana;santana;latin
dawngowithin;santana;latin
elfarol;santana;latin
elnicoya;santana;latin
eternalcaravanofreincarnation;santana;latin
everystepoftheway;santana;latin
everythingscomingourway;santana;latin
flordlunamoonflower;santana;latin
friedneckbonesandsomehomefries;santana;latin
friedneckbonesandsomehomefriesatthewoodstockmusicartfairaugust161969;santana;latin
futureprimitive;santana;latin
gitano;santana;latin
guajira;santana;latin
hopeyourefeelingbetter;santana;latin
iloveyoumuchtoomuch;santana;latin
illbewaiting;santana;latin
incidentatneshabur;santana;latin
jingoatthewoodstockmusicartfairaugust161969;santana;latin
jingosingleversion;santana;latin
jugando;santana;latin
junglestrut;santana;latin
justintimetoseethesun;santana;latin
lafuentedelritmo;santana;latin
letthechildrenplay;santana;latin
lifeisanew;santana;latin
lifeisaladyholiday;santana;latin
lookuptoseewhatscomingdown;santana;latin
migra;santana;latin
mirage;santana;latin
mothersdaughter;santana;latin
openinvitation;santana;latin
paralosrumberos;santana;latin
persuasion;santana;latin
persuasionatthewoodstockmusicartfairaugust161969;santana;latin
primavera;santana;latin
sambapati;santana;latin
savor;santana;latin
savoralternatetake2;santana;latin
savoratthewoodstockmusicartfairaugust161969;santana;latin
seacabo;santana;latin
searchin;santana;latin
shadesoftime;santana;latin
singingwindscryingbeasts;santana;latin
songofthewind;santana;latin
soulsacrifice;santana;latin
soulsacrificealternatetake4;santana;latin
soulsacrificeatthewoodstockmusicartfairaugust161969;santana;latin
soulsacrificeheadhandsfeet;santana;latin
stoneflower;santana;latin
studiojam;santana;latin
taboo;santana;latin
toussaintloverture;santana;latin
transcendance;santana;latin
treat;santana;latin
waiting;santana;latin
waitingatthewoodstockmusicartfairaugust161969;santana;latin
waveswithin;santana;latin
youjustdontcare;santana;latin
youjustdontcareatthewoodstockmusicartfairaugust161969;santana;latin
zulu;santana;latin
intothenightfeatchadkroeger;santanachadkroeger;latin
whydontyouifeatchadkroeger;santanachadkroeger;latin
wholelottalovefeatchriscornell;santanachriscornell;latin
sidewaysfeatcitizencope;santanacitizencope;latin
loveofmylifefeatdavematthewscarterbeauford;santanadavematthewscarterbeauford;latin
wishingitwasfeateagleeyecherry;santanaeagleeyecherry;latin
satellitefeatjorgemorenofromhavananights;santanajorgemoreno;latin
corazonespinadofeatmana;santanaman;latin
thegameoflovefeatmichellebranchmainradiomix;santanamichellebranch;latin
youaremykindfeatseal;santanaseal;latin
mariamariafeattheproductgbradiomix;santanatheproductgb;latin
cosasdelamor;sergiovegaelshaka;latin
cuandoelsolsalgaalrevs;sergiovegaelshaka;latin
dueodeti;sergiovegaelshaka;latin
lanmero20;sergiovegaelshaka;latin
megustaestarcontigo;sergiovegaelshaka;latin
mibuenamante;sergiovegaelshaka;latin
musicopoetayloco;sergiovegaelshaka;latin
necesitoduearancheraversion;sergiovegaelshaka;latin
quinesusted;sergiovegaelshaka;latin
addictedtoyou;shakira;latin
antesdelasseis;shakira;latin
antologia;shakira;latin
ciegasordomuda;shakira;latin
diadeenero;shakira;latin
diditagain;shakira;latin
dondeestascorazon;shakira;latin
dndeestnlosladrones;shakira;latin
estoyaqu;shakira;latin
inevitable;shakira;latin
lapared;shakira;latin
lasdelaintuicin;shakira;latin
loba;shakira;latin
meenamor;shakira;latin
moscasenlacasa;shakira;latin
nocreo;shakira;latin
octavoda;shakira;latin
ojosas;shakira;latin
piensoenti;shakira;latin
piesdescalzossueosblancos;shakira;latin
quemequedestu;shakira;latin
quevuelvas;shakira;latin
quiero;shakira;latin
readyforthegoodtimes;shakira;latin
saleelsol;shakira;latin
sequieresemata;shakira;latin
sitevas;shakira;latin
sombradeti;shakira;latin
suertewheneverwherever;shakira;latin
teavisoteanunciotango;shakira;latin
tedejomadrid;shakira;latin
teesperosentada;shakira;latin
tenecesito;shakira;latin
theone;shakira;latin
tryeverythingfromzootropolis;shakira;latin
t;shakira;latin
unpocodeamor;shakira;latin
vuelve;shakira;latin
wakawakaestoesafricakmix;shakira;latin
megusta;shakiraanuelaa;latin
gorditafeatresidentecalle13;shakiracalle13;latin
locafeatdizzeerascal;shakiradizzeerascal;latin
locafeatelcata;shakiraelcata;latin
rabiosafeatelcata;shakiraelcata;latin
diaespecialfeatgustavocerati;shakiragustavocerati;latin
nofeatgustavocerati;shakiragustavocerati;latin
clandestino;shakiramaluma;latin
apurodolor;sonbyfour;latin
apurodolorbalada;sonbyfour;latin
almaadentro;sylviarexachtutiumpierre;latin
anochecer;sylviarexachtutiumpierre;latin
dicorazn;sylviarexachtutiumpierre;latin
enmissueos;sylviarexachtutiumpierre;latin
estardeya;sylviarexachtutiumpierre;latin
habaunavez;sylviarexachtutiumpierre;latin
lunasobreelcondado;sylviarexachtutiumpierre;latin
matizdeamor;sylviarexachtutiumpierre;latin
misubconscientedeamor;sylviarexachtutiumpierre;latin
navesinrumbo;sylviarexachtutiumpierre;latin
nuestraluna;sylviarexachtutiumpierre;latin
olasyarenas;sylviarexachtutiumpierre;latin
porsiempre;sylviarexachtutiumpierre;latin
tuspasos;sylviarexachtutiumpierre;latin
400milveinteaos;tierracali;latin
amorteamo;tierracali;latin
dondequieraqueests;tierracali;latin
elbailedelsacadito;tierracali;latin
encambiot;tierracali;latin
lloraras;tierracali;latin
malditoamor;tierracali;latin
noviabonita;tierracali;latin
perrasoledad;tierracali;latin
sittevas;tierracali;latin
sintinovivo;tierracali;latin
apachemix;tropicalsimoapache;latin
camionero;tropicalsimoapache;latin
duroalabaila;tropicalsimoapache;latin
lahierbasemova;tropicalsimoapache;latin
laspalabras;tropicalsimoapache;latin
lindaindia;tropicalsimoapache;latin
loco;tropicalsimoapache;latin
meteysaca;tropicalsimoapache;latin
obladioblada;tropicalsimoapache;latin
ojitosmentirosos;tropicalsimoapache;latin
talentodetelevisin;tropicalsimoapache;latin
tumbala;tropicalsimoapache;latin
viento;tropicalsimoapache;latin
volaryvolar;tropicalsimoapache;latin
yolocoloco;tropicalsimoapache;latin
mamacita;tygaygsantana;latin
118balazos;valentnelizalde;latin
acaentrenos;valentnelizalde;latin
amorprisionero;valentnelizalde;latin
claveprivada;valentnelizalde;latin
cmomeduele;valentnelizalde;latin
elpavidonavido;valentnelizalde;latin
elsinaloense;valentnelizalde;latin
elvenadito;valentnelizalde;latin
juanmarthaversionbanda;valentnelizalde;latin
lamsdeseada;valentnelizalde;latin
lapapa;valentnelizalde;latin
laplaya;valentnelizalde;latin
miamante;valentnelizalde;latin
migustoes;valentnelizalde;latin
mivirgencita;valentnelizalde;latin
nada;valentnelizalde;latin
paraqueolvidar;valentnelizalde;latin
quierocharlarconlamuerte;valentnelizalde;latin
rodolfocamparoldan;valentnelizalde;latin
soyas;valentnelizalde;latin
tequieroas;valentnelizalde;latin
vencedor;valentnelizalde;latin
veteya;valentnelizalde;latin
volvereaamar;valentnelizalde;latin
vuelvecariito;valentnelizalde;latin
ysepareceati;valentnelizalde;latin
guerradeamor;yoskarsarante;latin
guitarra;yoskarsarante;latin
lanochelanotte;yoskarsarante;latin
lloraalmama;yoskarsarante;latin
notedetengas;yoskarsarante;latin
notengosuerteenelamor;yoskarsarante;latin
perdido;yoskarsarante;latin
perdoname;yoskarsarante;latin
sitellegoaperder;yoskarsarante;latin
teperdi;yoskarsarante;latin
tuelyyo;yoskarsarante;latin
adios;zacariasferreira;latin
amigaveneno;zacariasferreira;latin
dimequefalto;zacariasferreira;latin
eltristehddigital;zacariasferreira;latin
estandifcil;zacariasferreira;latin
laasesina;zacariasferreira;latin
laavispa;zacariasferreira;latin
lamejordetodas;zacariasferreira;latin
mesobranlaspalabras;zacariasferreira;latin
nomeentendi;zacariasferreira;latin
semarchoelamor;zacariasferreira;latin
situmedicesvenhddigital;zacariasferreira;latin
sientoquetequiero;zacariasferreira;latin
tequieroatihddigital;zacariasferreira;latin
mentirosa;mellowmanace;latin
24horas;24horas;latin
azcar;abquintanillaiiiyloskumbiakingsfitoolivares;latin
fuistemala;abquintanillaiiiyloskumbiakingsricardomuoz;latin
crash20;adventureclubdallask;latin
alabinaoriginal1996;alabinalosniosdesara;latin
calliopehousethecowboyjig;alasdairfraser;latin
traditionalgaelicmelody;alasdairfraser;latin
apartirdemaana;albertocortez;latin
castillosenelaire;albertocortez;latin
cuandounamigoseva;albertocortez;latin
enunrincndelalma;albertocortez;latin
mirbolyyo;albertocortez;latin
nosoydeaqu;albertocortez;latin
tellegarunarosa;albertocortez;latin
buscounconfidente;alexbueno;latin
esehombresoyyo;alexbueno;latin
gotasdepena;alexbueno;latin
perdoname;alexbueno;latin
quevuelva;alexbueno;latin
catamaran;allahlas;latin
guajira;alvaldsysuorquesta;latin
depuntaapunta;alvarotorres;latin
miamorporti;alvarotorres;latin
nadasecomparacontigo;alvarotorres;latin
tres;alvarotorres;latin
yoteseguirqueriendo;alvarotorres;latin
rocketmanfeatatlaslando;alxthegreatatlaslando;latin
youremyworld;atlas;latin
valentineprodflavors;atlasflavors;latin
silenttrack;atlasfret;latin
allthesegirls;atlasgenius;latin
trojans;atlasgenius;latin
walkaboutwnoahlennox;atlassoundnoahlennox;latin
duborganizer;augustuspablo;latin
eastoftherivernile1971version;augustuspablo;latin
java;augustuspablo;latin
kingtubbymeetstherockersuptown;augustuspablo;latin
miprimermillon;bacilos;latin
pasosdegigantes;bacilos;latin
tabacoychanel;bacilos;latin
daniel;batforlashes;latin
estallorandomicorazonenvivoencdaltamiranomxico2006;betoysuscanarios;latin
nopuedoolvidarte;betoysuscanarios;latin
nocheeterna;betoysuscanarios;latin
olvidala;betoysuscanarios;latin
palomitadealasblancas;betoysuscanarios;latin
pensandoenti;betoysuscanarios;latin
tuveunanovia;betoysuscanarios;latin
laasesina;bonnycepeda;latin
lafotografia;bonnycepeda;latin
metienechivo;bonnycepeda;latin
penas;bonnycepeda;latin
unafotografia;bonnycepeda;latin
aydoctor;bonnycepeda;latin
cuartodehotel303;bonnycepedasergiovargasjohnnyventura;latin
elmismoaireconpabloalborn;camilopabloalborn;latin
rubiasolmorenaluna;caramelosdecianuro;latin
compartir;carlamorrison;latin
disfruto;carlamorrison;latin
djenmellorar;carlamorrison;latin
erest;carlamorrison;latin
hastalapiel;carlamorrison;latin
intil;carlosgomez;latin
djameintentar;carlosmata;latin
queporquetequiero;carlosmata;latin
lasmanosquietasversinoriginal85;carlosprez;latin
novenhastarde;carlosramos;latin
cuantoduele;carlosyalejandra;latin
midnightloveaffair;caroldouglas;latin
rockyraccoon;charlieparrnicholasmrozinski;latin
solongfarewell;charmiancarrheathermenziesnicholashammondduanechaseangelacartwrightdebbieturnerkymkarath;latin
thesoundofmusic;charmiancarrheathermenziesnicholashammondduanechaseangelacartwrightkymkarathdebbieturnerbilllee;latin
adoro;chavelavargas;latin
elltimotrago;chavelavargas;latin
lucerito;chuchoponcelosdaddysdechinantla;latin
journalofardency;classactress;latin
thekettle;colosseum;latin
theweedmanpyabba;countlasherlynntaittthebababrooksband;latin
hooligans;countlasherlyntaitt;latin
italldependsonyou;craigdouglas;latin
muvelo;cruzmartinezpresentalossuperreyes;latin
violinsonatainamajorfwv8ivallegrettopocomosso;csarfranckjoshuabelljeremydenk;latin
riseagain;dallasholm;latin
drop;dallassmith;latin
stillsearching;damianmarleyyamibolostephenmarley;latin
adelantecorazn;danielaromo;latin
celos;danielaromo;latin
demienamorate;danielaromo;latin
laocasinparaamarnos;danielaromo;latin
mentiras;danielaromo;latin
pobresecretaria;danielaromo;latin
quieroamanecerconalguien;danielaromo;latin
yonotepidolalunanonvogliomicalaluna;danielaromo;latin
justapassingglance;doncarlosmusic;latin
mysoulhasbeenanchoredinthelord;douglasmiller;latin
vendoaverunosojos;duetolaspalomas;latin
almacoraznyvida;dyango;latin
coraznmgico;dyango;latin
cuandoquierasdondequierascoseraecossia;dyango;latin
hoyheempezadoaquererteotravez;dyango;latin
porvolverteaver;dyango;latin
quereryperder;dyango;latin
adormirjuntitoslizfeaturingeddyherrera;eddyherrera;latin
demasiadoromantica;eddyherrera;latin
pegametuvicio;eddyherrera;latin
pgametuvicio;eddyherrera;latin
tueresajena;eddyherrera;latin
noonesleepintokyo;edoboys;latin
igottohaveit;edogdabulldogs;latin
soledad;emiliojos;latin
masculinofeminino;erasmocarlosmarisafossa;latin
baby;eslabonarmado;latin
catorcedefebrero;eslabonarmado;latin
contusbesos;eslabonarmado;latin
meprendes;eslabonarmado;latin
tentacion;eslabonarmado;latin
tresdelamaana;eslabonarmado;latin
unacervecita;eslabonarmado;latin
bajoefectodelalcohol;estebangabriel;latin
hayniveles;estebangabriel;latin
maryjaneyblancanieves;estebangabriel;latin
nochededesmadre;estebangabriel;latin
pieldeseda;estebangabriel;latin
tirandolah;estebangabriel;latin
juanelpescador;estrellasdeplata;latin
enhorabuena;fidelrueda;latin
meencantara;fidelrueda;latin
todoporqueteamo;fidelrueda;latin
tyaerescosadelpasado;fidelrueda;latin
vaciandobotellas;fidelrueda;latin
bazar;flans;latin
enelboulevardcorrecorre;flans;latin
hoyportimaanapormi;flans;latin
lasmilyunanoches;flans;latin
meheenamoradodeunfan;flans;latin
nocontroles;flans;latin
tmido;flans;latin
veintemillas;flans;latin
insinuation;folkimplosion;latin
amordesperdiciado;frankreyes;latin
elalchohol;frankreyes;latin
extraomipueblo;frankreyes;latin
medejasteabandonado;frankreyes;latin
princesa;frankreyes;latin
quinerestu;frankreyes;latin
teregaloelmar;frankreyes;latin
vineadecirteadios;frankreyes;latin
yanotecreonada;frankreyes;latin
liebesleid;fritzkreislerjoshuabellpaulcoker;latin
emily;fromfirsttolast;latin
notetoself;fromfirsttolast;latin
simplementeunailusin;gilbertomonroigorquestaderadhamesreyesalfau;latin
digitalversicolor;glasscandy;latin
themessagefeatmellemeldukebootee;grandmasterflashthefuriousfivegrandmastermellemeldukebootee;latin
headinghome;gryffinjosefsalvat;latin
youllneverknow;higloss;latin
humotrankilizante;hijosdeleyva;latin
sothisislovefromcinderella;ilenewoodsmikedouglas;latin
bellaciao;interpretidellospettacolobellaciao;latin
abranpaso;ismaelmirandaorquestaharlowlarryharlow;latin
bajonumerouno;jackcostanzo;latin
latinfever;jackcostanzo;latin
mamayoquiero2003remaster;jackcostanzo;latin
saxconritmo;jackcostanzo;latin
thepeanutvendor2003remaster;jackcostanzo;latin
comotellamaspaloma;jaimeyloschamacos;latin
parajonegromilcopas;jaimeyloschamacos;latin
xnovia;jaimeyloschamacos;latin
yolanda;jaimeyloschamacos;latin
ashokanfarewell;jayungarevanstovermattglasermollymasonrussbarenberg;latin
